54	-10.2485074 -11.799889099999998 -11.1068679 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
55	-14.703642399999998 -15.316468399999998 -11.9342237 -9.62725112 -9.13146576 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356
56	-10.316103100000001 -11.621865199999998 -9.5544713 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
57	-12.390157099999998 -13.5903502 -10.99647104 -9.8528184 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
58	-18.837265299999995 -18.255695399999997 -15.932156299999999 -17.4330239 -18.981673999999998 -17.1065424 -12.8299068 -8.5532712 -4.2766356 -4.2766356
59	-12.639201900000002 -13.666414699999997 -10.397780099999999 -8.87579667 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
60	-21.194405599999996 -19.9149064 -16.438817399999998 -16.541738449999997 -10.11069939 -8.882597704999998 -8.611430346999999 -8.556966802799998 -8.5532712 -4.2766356
61	-10.232683799999998 -11.4504035 -9.581127799999999 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
62	-14.621598099999998 -14.924551099999999 -11.9677717 -10.739202299999999 -8.660351799999999 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356
63	-12.3488831 -13.4281568 -10.751758639999998 -8.863661579999999 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
64	-12.3982604 -13.209853199999998 -10.700556769999999 -9.74321 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
65	-27.545806799999998 -25.1316165 -20.577180489999996 -16.406869549 -13.812185443499999 -11.942758144999999 -11.5288148884 -11.49800996554389 -11.150407 -12.05973526
66	-30.918112299999994 -30.2784874 -25.0136635 -26.380002399999995 -24.814180099999994 -26.51159538 -30.418650229999994 -34.2130848 -29.936449199999995 -25.659813599999996
67	-35.2034659 -33.8633041 -27.2954233 -27.351453239999994 -25.758265993999995 -26.970284983999996 -27.323107139449995 -30.678324052959994 -30.454653749999995 -30.082366939999996
68	-14.715984 -15.316196199999997 -12.3735121 -9.67212165 -8.5544456798 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356
69	-12.4164788 -13.5465597 -10.4923834 -8.682739719999999 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
70	-19.077620299999996 -18.6701631 -15.823343399999999 -12.2114596 -9.690691619999999 -9.225779885999998 -8.553300270915999 -8.5532712 -4.2766356 -4.2766356
71	-25.4650692 -23.3471051 -19.027374589999997 -14.974582548999997 -12.446022043499998 -10.565166344999998 -10.1334956884 -10.08229916554389 -9.781434599999999 -11.070116899999999
72	-21.191012299999997 -21.6969882 -17.3563096 -18.719839999999998 -18.105909309999998 -17.132642977999996 -17.1065424 -12.8299068 -8.5532712 -4.2766356
73	-21.239556299999997 -20.4599343 -17.2376407 -13.490154099999998 -11.07880162 -10.655750586 -9.794757770916 -9.3137745 -8.5532712 -4.2766356
74	-21.1226239 -20.316049099999997 -15.7609785 -13.578889499999999 -10.90824225 -10.063445782599999 -9.908518583985899 -9.694517999999999 -8.5532712 -4.2766356
75	-27.757838899999996 -26.569418399999996 -22.259801699999997 -24.502992799999998 -22.02275245 -20.048775019999997 -18.729789339999996 -17.942552239999998 -17.38527688 -17.1065424
76	-10.482496 -12.653946899999998 -10.0387721 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
77	-10.4020581 -12.294579599999999 -9.541942259999999 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
78	-19.1401823 -18.4972939 -15.663710499999997 -12.243146639999999 -10.2752615 -10.344638 -9.1344061 -8.5532712 -4.2766356 -4.2766356
79	-14.748529200000002 -15.5688624 -11.78018144 -8.984790619999998 -8.553683292999999 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356
80	-12.5863985 -13.4149125 -11.740728399999998 -8.686734509999999 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
81	-25.4650692 -23.3471051 -19.027374589999997 -14.974582548999997 -12.446022043499998 -10.565166344999998 -10.1334956884 -10.08229916554389 -9.781434599999999 -11.070116899999999
82	-36.6104415 -33.070170499999996 -27.025339769999995 -24.589228879999997 -23.095878477999996 -27.627002438999998 -28.869813854999993 -28.327706909999996 -27.422495729999998 -26.611370579999996
83	-36.4252274 -32.8977937 -26.44633936 -25.552569199999997 -19.67175708 -14.722068989999997 -12.65414449 -11.139596895 -10.397380519999999 -9.51225651
84	-14.6401698 -14.8888429 -11.433943 -9.445962439999999 -8.558652023299999 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356
85	-16.756928 -16.900360799999998 -13.5753174 -10.98753057 -9.9979303167 -10.118772499999999 -8.5532712 -4.2766356 -4.2766356 -4.2766356
86	-18.733473799999995 -18.6338678 -16.181457899999998 -11.9295318 -10.4172749958 -9.64147368648 -9.3452707 -8.5532712 -4.2766356 -4.2766356
87	-10.3251252 -12.3083253 -9.0066417 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
88	-12.5392487 -13.1979331 -10.306054499999998 -9.11122 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
89	-16.794901 -16.755388099999998 -13.316224499999997 -11.214322899999999 -8.659892243999998 -8.553278344586 -8.5532712 -4.2766356 -4.2766356 -4.2766356
90	-14.616734 -15.461837899999999 -13.016107299999998 -10.980557999999998 -10.547129299999998 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356
91	-12.5705656 -14.7563642 -9.90062246 -8.567606327 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
92	-16.8790306 -16.586813799999998 -12.92946526 -12.1959799 -9.917226799999998 -8.553776891999998 -8.5532712 -4.2766356 -4.2766356 -4.2766356
93	-21.197099 -19.817013199999998 -15.324354579999998 -13.8322368 -10.487805139999999 -9.27643977 -8.597951655 -8.557691699 -8.5532712 -4.2766356
94	-14.748529200000002 -15.5688624 -11.78018144 -8.984790619999998 -8.553683292999999 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356
95	-21.315212399999997 -20.334446699999997 -15.313245809999998 -12.19107747 -11.894766693 -10.49233422 -8.583423119599999 -8.553332735306 -8.5532712 -4.2766356
96	-12.390157099999998 -13.5903502 -10.99647104 -9.8528184 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
97	-14.540795099999999 -14.8749668 -11.527911079999999 -11.0874423 -9.565108599999999 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356
98	-18.938898599999998 -18.351540099999998 -15.957707099999997 -14.088935199999998 -10.88663382 -9.83753977 -9.192354049999999 -8.5532712 -4.2766356 -4.2766356
99	-21.2896709 -21.414612299999998 -18.3157073 -15.935752569999998 -17.397405139999996 -17.128602991999998 -17.1065424 -12.8299068 -8.5532712 -4.2766356
100	-34.2845001 -32.128618599999996 -23.10303287 -18.222589946699998 -14.613451692999998 -13.640026919769998 -13.077304975487799 -12.46612194606 -10.7228007322 -8.968831049582999
101	-14.740122999999999 -15.3573245 -11.5345436 -9.571734759999998 -8.563721029 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356
102	-25.4301674 -23.2834753 -20.353690099999998 -16.420463599999998 -12.277347366 -10.508681953499998 -10.163290560499998 -9.921138848599998 -9.522989156769999 -9.28039196
