250	-61.88173400000001 -62.586223114000006 -94.10058463000001 -93.19695980000002 -86.54003410000001 -173.64018020000012 -138.82944569999998 -116.76964573000001 -97.43616377300002 -89.4747662751295
251	-64.46648690000002 -61.94804076 -103.00543290000003 -99.85388550000002 -93.19695980000002 -161.05607550000002 -127.89257500000004 -110.37840967999999 -88.83706515999998 -69.67705408035901
252	-63.093298000000004 -68.36956601 -94.02766586000001 -93.19695980000002 -86.54003410000001 -172.0221392 -139.39981949999998 -116.60039308000002 -94.96263279619994 -73.46244432910451
253	-177.9749482 -171.48621445999999 -217.75064161999987 -234.57241289999982 -232.99239949999983 -240.83434503 -196.98734889999994 -165.81259685999996 -155.48302792999993 -166.17523508519992
254	-75.2458652 -80.03187656000001 -85.49595416000001 -100.37251124000002 -99.85388550000002 -109.19648440000006 -90.2740686 -77.5802109 -74.43506632 -69.58862137395762
255	-42.7558995 -49.7430515 -60.63100560000001 -59.91233130000001 -53.25540560000001 -74.59059199000002 -65.3575573 -51.08878787000001 -43.6018587262 -37.7121795282
256	-43.1760959 -38.63105886 -58.11364990000001 -66.56925700000001 -59.91233130000001 -74.43758700000002 -61.5471712 -49.972928030000006 -40.98747929000001 -49.914303126000014
257	-34.227212200000004 -38.76508510000001 -46.59847990000001 -39.941554200000006 -33.284628500000004 -68.03411683 -59.4630491 -51.167471400000004 -43.76527476700001 -38.98765690530001
258	-102.94145800000003 -92.21882465 -149.90032839999998 -154.1966809 -153.10929109999998 -220.6520307 -174.36090260000012 -143.40086742999992 -122.56441719000001 -114.54275080045002
259	-27.7523311 -33.22439133 -46.59847990000001 -39.941554200000006 -33.284628500000004 -63.41027820000001 -53.3113975 -43.258625370000004 -36.702149094999996 -31.535922821300005
260	-54.294864700000005 -63.8407139 -79.88310840000001 -73.22618270000001 -66.56925700000001 -128.65029340000007 -104.14801780000002 -88.89265446000002 -76.6688752 -72.4962897855
261	-71.69610420000001 -55.685832470000015 -89.30628019000002 -106.51081120000002 -99.85388550000002 -129.44362730000006 -106.61892750000003 -100.09225430000001 -82.20638430620004 -77.48914332090004
262	-54.0337093 -50.3457928 -61.77726975 -73.26096788500001 -73.22618270000001 -118.12214493000003 -97.23127670000004 -80.06206075999998 -67.76696224999998 -47.97054765349999
263	-65.06779460000001 -75.02475210000001 -93.67315788000002 -93.19695980000002 -86.54003410000001 -81.80502069 -70.9876902 -58.97955848000001 -60.08261119 -74.05131926900002
264	-169.59833319999996 -165.75736871999996 -220.83812028699987 -268.5061115479998 -272.97778077999976 -147.61680293000003 -131.01245340000003 -107.73112495999999 -118.937336485 -139.44041272180004
265	-56.7864188 -62.983032800000004 -92.71101940000003 -99.85388550000002 -93.19695980000002 -100.46885690000005 -81.73161000000002 -71.15125096000001 -56.64287071000001 -52.012761536640014
266	-67.8919659 -71.66787036 -93.29601847000002 -93.19695980000002 -86.54003410000001 -97.09863749 -82.31716720000001 -67.26158767 -57.68202248499999 -46.97617170700001
267	-58.82355249999999 -45.12595137 -74.70482140000001 -79.88310840000001 -73.22618270000001 -111.22932503000006 -92.50291010000001 -77.96393189000001 -59.422631319999994 -57.966955276200004
268	-96.3271016 -116.38144860000003 -146.4523654 -139.7954397 -133.13851400000001 -181.30225979000005 -146.6232987 -126.15753141000003 -122.44412486000002 -141.28804712307954
269	-71.0695735 -88.34948296000002 -108.20637950000003 -106.51081120000002 -99.85388550000002 -160.13803600000003 -129.2347036 -105.93688496 -101.83077151999998 -105.56894915098951
270	-52.1367146 -58.49548821000001 -68.14877273 -73.22618270000001 -66.56925700000001 -111.01924000000004 -91.493447 -76.47041539999998 -63.235053820000005 -53.99763312327201
271	-74.05476610000001 -73.18100830000002 -100.71551950000001 -99.85388550000002 -93.19695980000002 -102.05274606000003 -89.3073892 -75.0458631 -66.94558988 -82.31240765810001
272	-68.1034274 -70.03733344000001 -96.42963870000001 -99.85388550000002 -93.19695980000002 -139.61151350000003 -113.69064 -91.98978589000002 -77.83983605999998 -77.55998507323002
273	-88.37962710000001 -95.56322989600001 -107.64312882800002 -113.16773690000002 -106.51081120000002 -172.62830280000009 -139.40592239999998 -118.33717956000001 -118.05342219999997 -124.77612349129998
274	-72.4355635 -70.59272967000001 -88.23693494000003 -93.19695980000002 -86.54003410000001 -117.57609910000008 -96.8737351 -81.58103768999999 -74.53762573 -98.9905393893
275	-96.1132377 -107.60885090000001 -135.8318748 -139.7954397 -133.13851400000001 -196.86711362999995 -158.50709010000003 -138.15843177999997 -116.65962609000005 -112.25205657605001
276	-34.6554928 -37.3491996 -53.25540560000001 -46.59847990000001 -39.941554200000006 -52.48282330000001 -46.193131300000005 -37.83525746 -40.77287067 -56.969457370000015
277	-91.59383910000001 -121.01835290000004 -126.48158830000003 -119.82466260000002 -113.16773690000002 -191.37307538999994 -158.6853408 -129.93184059 -104.28059804999995 -88.83158271424898
278	-96.4524994 -92.97639425000001 -135.41820357 -133.82371527000004 -139.7954397 -184.76979659999995 -147.34287829999994 -124.43457330000001 -104.86089425000003 -91.95831681970003
279	-52.561376300000006 -59.83192630000001 -63.81986600000001 -60.57658334000001 -59.91233130000001 -136.41276402000005 -113.75997849999999 -92.82974181000002 -75.970510005 -63.098025989069
280	-31.608251300000003 -30.25166902 -34.59386459 -34.316674600000006 -33.284628500000004 -69.9032331 -59.9236 -48.25361996000001 -46.9081765962 -40.5842034717
281	-63.031056100000015 -77.81707992000001 -86.65620920000002 -86.54003410000001 -79.88310840000001 -185.94239249999998 -149.86658590000002 -123.91738342 -103.41397047000001 -83.95830510862
282	-38.0643309 -42.0557894 -53.25540560000001 -46.59847990000001 -39.941554200000006 -80.97112030000001 -67.15691199999999 -55.734626389999995 -50.497026220000016 -53.26075785105002
283	-67.80789290000001 -76.32988850000002 -96.99525120000001 -93.19695980000002 -86.54003410000001 -116.54748513000003 -96.88186490000001 -84.2180278 -72.801560085 -71.78691037955
284	-43.11525629999999 -50.56632066000001 -66.56925700000001 -59.91233130000001 -53.25540560000001 -76.6247679 -63.62575250000001 -53.468319359999995 -43.50159940000001 -40.96076827740001
285	-49.6341789 -62.11934792000001 -69.90562220000001 -73.22618270000001 -66.56925700000001 -144.38122840000008 -117.91150220000002 -97.83644038999998 -80.63054160400003 -78.95993926524201
286	-77.9467726 -93.08501266000002 -106.60986987000003 -106.51081120000002 -99.85388550000002 -172.45584559 -140.9459677 -116.57587157999997 -97.43572234299998 -105.92576784480003
287	-63.697578299999996 -72.45456117 -80.89105570000001 -79.88310840000001 -73.22618270000001 -120.17623753000004 -101.84689890000001 -82.1224598 -83.31930758000001 -76.31015117002
288	-122.30234469999999 -142.44586321999998 -187.08089789999994 -186.39391959999992 -179.73699389999993 -232.54980508000006 -188.91975429999994 -161.71207331999997 -144.53966352 -149.34300500968
289	-78.21192900000001 -81.53110546 -106.39824600000003 -113.16773690000002 -106.51081120000002 -143.57208989 -118.7034489 -99.54590927000004 -89.23252801 -68.02719590243002
290	-65.74933829999999 -68.17978734 -71.88488225000002 -75.39418991000001 -80.18161198000001 -142.59130530000007 -116.52555639999997 -95.54687434999997 -81.21308175000003 -72.96917029201002
291	-53.986999600000004 -68.40961184 -67.4298797 -66.56925700000001 -59.91233130000001 -98.64417953000003 -82.1645471 -67.89843990000001 -59.941594770000016 -59.59870533850001
292	-40.442118300000004 -45.860980139999995 -54.540012900000015 -53.25540560000001 -46.59847990000001 -70.17904023 -59.736354000000006 -49.115365430000004 -42.34330492 -41.97062999500001
293	-72.27781509999998 -68.71289505 -107.61497628000002 -113.16773690000002 -106.51081120000002 -187.7114204 -151.58248119999996 -124.04950835000001 -108.06971447000004 -87.02509676089002
294	-64.9269001 -63.76801103000001 -89.98352360000003 -87.53711234000002 -86.54003410000001 -109.30553789000001 -88.83053597999998 -76.84393795000001 -81.30416295 -93.81200929480003
295	-80.63487610000001 -89.03215864000002 -126.48158830000003 -119.82466260000002 -113.16773690000002 -96.64308741000004 -92.24327159999999 -80.31530199 -83.61278592 -102.87248753020002
296	-49.4519889 -55.73074504000001 -62.09710986000001 -60.47430750000001 -59.91233130000001 -70.23302762 -62.5643523 -53.33462665999999 -47.31313448000001 -46.1790368641
297	-93.62966639999999 -111.72965240000002 -127.44145380000003 -126.48158830000003 -119.82466260000002 -183.7560118 -146.16989949999999 -120.94026150000005 -113.95300227999999 -130.98178659867997
298	-62.8014225 -55.07538312000001 -76.57454015000002 -81.26744770000002 -79.88310840000001 -130.12596500000004 -106.6392283 -91.17413402999999 -79.40547422000003 -75.1888521157
299	-53.499106000000005 -63.94717580000002 -68.55235360000002 -66.56925700000001 -59.91233130000001 -85.0621023 -70.2877116 -56.57730066 -51.935931325 -65.20941596500002
300	-174.92947860000004 -174.64881581999998 -239.64516683999986 -286.66383323999975 -286.24780509999977 -262.39269904999986 -217.4359427999999 -183.31739803999997 -172.63339773999985 -204.1202981917258
301	-63.170711100000005 -79.01288879000002 -93.19695980000002 -86.54003410000001 -79.88310840000001 -146.44889149000002 -121.34304790000002 -101.40388824999998 -87.93980829499998 -79.883625832
302	-71.5102982 -82.94152900000002 -95.45593750000002 -93.73126300000001 -93.19695980000002 -146.60402383000005 -121.02510230000001 -103.80208465999999 -86.51645924000002 -88.54662537292951
303	-86.5990913 -99.56581974000001 -121.90516895000003 -126.48158830000003 -119.82466260000002 -149.13172492000004 -126.57059920000005 -104.05819119000002 -92.7435683062 -107.62624929672003
304	-85.0658933 -89.63049463000003 -127.31928867000002 -126.48158830000003 -119.82466260000002 -189.64791400000007 -151.34337999999994 -128.03914801000002 -102.52317587000002 -88.67836074436005
305	-24.8069325 -34.76065680000001 -33.284628500000004 -26.6277028 -19.9707771 -67.8031 -57.44564269999999 -45.548025370000005 -40.850824417 -33.9068766531
306	-54.567973900000005 -55.724347300000005 -79.88310840000001 -73.22618270000001 -66.56925700000001 -111.6326633 -90.42406240000001 -77.96157392000002 -74.54783631000002 -82.99159931710003
307	-81.98424650000001 -89.11393687000002 -109.13322890000002 -113.16773690000002 -106.51081120000002 -130.06875059000004 -107.24972549999998 -88.50636102000001 -77.11704460000001 -96.11677083000004
308	-93.9061464 -94.29146474000001 -118.43768435000003 -126.48158830000003 -119.82466260000002 -126.24192278999999 -105.68037999999999 -85.92328789000001 -75.83509376 -63.64399617450002
309	-38.3883888 -24.489298700000003 -37.63657370000001 -41.82806000000001 -46.59847990000001 -80.7548142 -66.49226190000002 -55.08195640000001 -50.26553892 -43.69777577969999
310	-82.062811 -76.70737224000001 -101.64283592000002 -113.16773690000002 -106.51081120000002 -153.18837933000003 -125.8800566 -105.22713229000001 -98.87288253000006 -87.53761520070002
311	-44.38589029999999 -44.238164000000005 -63.34200090000001 -59.91233130000001 -53.25540560000001 -126.40143020000005 -101.81680410000003 -85.42122362 -69.18510568 -50.81387207701002
312	-53.6957459 -41.70779583000001 -61.553389380000006 -69.02330396 -73.22618270000001 -110.88952200000004 -89.885841 -73.89262591999999 -62.30939370000001 -53.46974093399999
313	-32.823440399999996 -32.12788783 -50.09479110000001 -46.59847990000001 -39.941554200000006 -78.31887080000001 -64.44411649999999 -53.27514225 -44.64497763 -37.07643391734551
314	-72.7890904 -68.50324629 -87.00841450000001 -99.85388550000002 -93.19695980000002 -154.96321960000003 -126.7588661 -110.48319494999998 -117.00323498500003 -100.62172679275001
315	-63.700553899999996 -68.0790843 -81.12170020000002 -79.88310840000001 -73.22618270000001 -115.53893800000006 -96.05596709999998 -81.81665005 -85.921447973 -105.94161609874554
316	-30.125364700000002 -36.851026600000004 -47.45559900000001 -46.59847990000001 -39.941554200000006 -61.21024739000002 -53.992053600000006 -43.496882760000005 -41.22007662000001 -35.987547941360006
317	-64.7883973 -70.61105863000002 -100.91108770000002 -99.85388550000002 -93.19695980000002 -137.51686459000004 -112.57064429999998 -96.67300981000002 -79.26927692 -62.20231684432553
318	-63.028844199999995 -64.54336988 -88.48971423000002 -93.19695980000002 -86.54003410000001 -156.75784890000006 -125.8866279 -105.6360058 -86.27493388 -76.41069314389001
319	-90.7196903 -105.75236854 -135.18310330000003 -139.7954397 -133.13851400000001 -144.93052554000002 -123.52688380000004 -103.89197372 -92.36207066 -71.91777043645313
320	-54.4690624 -63.2300303 -82.61054280000002 -79.88310840000001 -73.22618270000001 -87.90575848000002 -75.3415148 -63.24974255000001 -56.45622482000001 -49.96311930546001
321	-68.3731286 -89.14327939 -106.51081120000002 -99.85388550000002 -93.19695980000002 -165.32186290000013 -131.61594920000002 -111.40724476 -94.61875819999997 -88.80845035926
322	-85.13475279999999 -103.2807075 -118.31185085000003 -126.48158830000003 -119.82466260000002 -107.88113925999998 -96.01901570000003 -80.87114822000001 -70.65858005300001 -69.07495470826001
323	-33.028675899999996 -32.84016166000001 -53.25540560000001 -46.59847990000001 -39.941554200000006 -73.9436651 -61.631525400000015 -49.126513900000006 -40.49286043000001 -40.49013793083
324	-58.688891100000006 -64.89431690000002 -82.33057540000001 -86.54003410000001 -79.88310840000001 -142.2441252 -115.90046469999999 -95.35098111999999 -87.33106985000003 -86.43691623293003
325	-74.536763 -60.836246020000004 -94.12076210000002 -101.65576763000003 -106.51081120000002 -146.1452763000001 -116.9820869 -99.70212500000002 -81.425744585 -73.7703275549
326	-93.1876519 -107.48160240000001 -126.48158830000003 -119.82466260000002 -113.16773690000002 -148.76249179 -124.15453510000002 -101.68429162000001 -91.95271578999998 -91.249416486184
327	-144.43072759999998 -175.00626585999998 -199.9012750699999 -199.7077709999999 -193.0508452999999 -206.63356335999995 -178.31245805 -156.09413246000003 -159.02301468000005 -161.44140593122998
328	-44.322266199999994 -43.425054700000004 -60.01984903000001 -59.91233130000001 -53.25540560000001 -74.37140543 -64.30850030000002 -53.03016760000001 -46.23598246 -52.286431861720004
329	-50.83849899999999 -58.69185189000001 -73.22618270000001 -66.56925700000001 -59.91233130000001 -139.11664720000005 -111.89692500000001 -95.84990505 -81.99703206000002 -60.49764795072999
330	-69.7370944 -96.20456110000002 -99.85388550000002 -93.19695980000002 -86.54003410000001 -123.38483775000003 -107.1596097 -88.29403345 -82.49214969000002 -65.79576909488001
331	-52.88708060000001 -50.76372907000001 -67.49039760000001 -73.22618270000001 -66.56925700000001 -87.90635628999999 -75.19090410000001 -65.24804329000001 -56.83758102000002 -59.7258727254
332	-60.3465806 -77.68614840000001 -79.88310840000001 -73.22618270000001 -66.56925700000001 -149.95937230000007 -121.42963719999996 -108.13984517000002 -90.91555591 -86.44969703586007
333	-49.7501253 -58.79557410000002 -73.22618270000001 -66.56925700000001 -59.91233130000001 -136.81498480000005 -110.0256224 -93.90665600000001 -80.44729575000004 -61.53461161022001
334	-61.595465800000014 -66.07387740000001 -65.80816410000001 -75.58250640000001 -73.22618270000001 -117.99045243000003 -96.66988960000003 -83.15326865 -67.70925288 -72.57344142932
335	-77.35638890000001 -66.75445349 -96.67603728000002 -107.28857000000002 -113.16773690000002 -185.74903970000005 -148.96164510000003 -124.84346545 -108.97616633999999 -76.33009600455
336	-42.473622199999994 -52.346481860000004 -67.53112580000001 -66.56925700000001 -59.91233130000001 -59.505399790000006 -52.607016800000004 -44.14846765000001 -37.73152498 -46.463198897
337	-62.3610004 -78.370762 -93.19695980000002 -86.54003410000001 -79.88310840000001 -114.20362870000002 -93.0643074 -78.66008054 -77.00083173 -85.82249600570002
338	-65.5602322 -68.64347757 -101.68633223000002 -106.51081120000002 -99.85388550000002 -115.91455362000006 -98.7389367 -79.9490353 -77.55829546300002 -77.32105801712763
339	-74.64442700000001 -77.98529 -121.83249680000003 -119.82466260000002 -113.16773690000002 -115.13951950000005 -95.4250554 -80.08629895 -80.53319371 -89.4852295454
340	-75.1643634 -79.78021420000002 -112.32336430000002 -126.48158830000003 -119.82466260000002 -127.86670230000006 -102.7865466 -89.12697236999999 -85.62772656000001 -93.49134880333003
341	-53.25829130000001 -66.3928965 -86.54003410000001 -79.88310840000001 -73.22618270000001 -141.40781100000004 -112.80897180000004 -95.39390171000001 -79.46163350000003 -64.45319110029999
342	-32.0543911 -42.467946700000006 -46.59847990000001 -39.941554200000006 -33.284628500000004 -99.65353930000005 -81.6268757 -69.00581488999998 -57.74317418 -43.425601406999995
343	-83.3505042 -88.5402451 -113.16773690000002 -106.51081120000002 -99.85388550000002 -162.12787503000007 -132.78289469999993 -114.65420660999997 -101.86254570000003 -107.72597927085005
344	-30.484199699999998 -33.17920567 -40.92101100000001 -39.941554200000006 -33.284628500000004 -61.13178160000001 -51.2356637 -43.35991454999999 -35.25636812 -41.902878746999995
345	-69.2828271 -73.74332170000001 -89.97794934000001 -99.85388550000002 -93.19695980000002 -163.84263420000005 -131.98025820000004 -108.67414307 -90.58180520000003 -57.009344021000004
346	-50.686104400000005 -58.30100140000001 -60.84514707000001 -66.56925700000001 -59.91233130000001 -111.25677200000003 -91.95116300000001 -79.01184533000001 -70.2340048 -79.65224143506003
347	-73.02816639999999 -64.23155634 -98.96990344000002 -107.09748994000002 -106.51081120000002 -141.73252660000009 -114.09624410000002 -96.43975293 -79.35542111000001 -73.28572295643002
348	-73.09998350000001 -69.13816332 -96.37748445000003 -99.85388550000002 -93.19695980000002 -172.24109700000005 -137.40435599999998 -114.83220779 -94.78215443 -81.7090114452
349	-79.24594590000001 -77.32146786000001 -123.27124100000003 -126.48158830000003 -119.82466260000002 -154.5118219 -124.7717174 -103.74021688 -86.02115004600005 -80.37271477805955
350	-161.29633780000003 -181.63305990000003 -231.49673919999987 -239.64932519999982 -232.99239949999983 -310.4904814699999 -253.86028090000002 -211.09384668 -186.98587260700003 -158.98211963079996
351	-42.7234243 -42.36112960000001 -48.43159277000001 -47.89042230000001 -46.59847990000001 -95.8532458 -78.52612389999999 -66.29021175 -55.79316995 -63.19864326710001
352	-75.5515412 -77.74485434 -96.19397530000002 -99.85388550000002 -93.19695980000002 -130.29249892000004 -110.06671979999997 -91.64253413000002 -76.99201768000002 -56.29529982419999
353	-39.825493200000004 -49.17694310000001 -53.25540560000001 -46.59847990000001 -39.941554200000006 -119.95736340000003 -95.91315950000003 -80.78715517000003 -67.49775183500002 -55.14456785301
354	-76.18876200000001 -81.57083374000003 -103.35112777000002 -102.12474444400003 -106.51081120000002 -167.59039410000005 -134.64346959999997 -112.65579232000003 -89.04461869000002 -86.41158136690001
355	-82.07204430000002 -98.79156446000002 -120.14742350000003 -119.82466260000002 -113.16773690000002 -180.62269300000003 -143.50460629999998 -126.20115663000001 -103.51432006 -92.07910425779004
356	-42.543509400000005 -35.42760875 -49.89733950000001 -59.91233130000001 -53.25540560000001 -93.88715440000004 -76.67309850000001 -64.50065135999999 -57.34745959 -51.01999171001002
357	-53.9955286 -47.00174934 -54.33029164000001 -75.36884780000001 -73.22618270000001 -115.06735040000004 -93.60844400000002 -77.05632186 -61.791765577000014 -48.80223158345
358	-31.6442731 -39.459017900000006 -39.941554200000006 -33.284628500000004 -26.6277028 -63.36662693 -54.79873570000001 -44.95620696000001 -40.72796196 -45.09047975100001
359	-72.4359533 -79.45096060000002 -105.53495520000003 -113.16773690000002 -106.51081120000002 -141.88476379000005 -115.8257363 -96.61265743 -79.22659826000002 -69.40650009505
360	-43.16724899999999 -40.53842216000001 -53.855036100000014 -62.72970820000002 -59.91233130000001 -113.39652800000005 -91.3542229 -76.13118608 -61.78100573000001 -48.82597593740761
361	-39.25515299999999 -45.5463718 -59.91233130000001 -53.25540560000001 -46.59847990000001 -104.67208410000002 -86.75290870000003 -71.1697376 -60.67270436200001 -47.228742022200024
362	-55.5571591 -56.82344610000001 -74.76268414 -79.88310840000001 -73.22618270000001 -133.10253490000005 -108.504249 -89.23450049 -76.090904237 -55.78594760330999
363	-44.6189423 -39.1721531 -53.39584803000001 -53.25540560000001 -46.59847990000001 -143.51701810000003 -114.53211979999999 -98.16838105000001 -79.99985078 -59.405097529600994
364	-96.96923659999999 -84.05869884000002 -132.74129080000003 -146.4523654 -139.7954397 -223.02586740000004 -178.68442119999986 -146.60538771999995 -125.22968455599997 -90.44569375062001
365	-70.41782990000002 -84.08348469 -100.21964570000002 -99.85388550000002 -93.19695980000002 -83.21084625000002 -73.62771780000001 -63.588406559999996 -55.607617119000004 -58.08769117414002
366	-49.708659999999995 -57.85500756000001 -73.22618270000001 -66.56925700000001 -59.91233130000001 -93.75979072000001 -82.25908360000005 -66.96578616 -61.25721858 -50.205123618700014
367	-31.516578499999994 -27.232049040000007 -26.69661603 -34.15378140000001 -33.284628500000004 -76.8343255 -63.73574210000001 -52.17272315000002 -42.8339592 -38.007807258614
368	-74.81712939999998 -70.79809800000001 -83.12352806000001 -97.18407720000002 -106.51081120000002 -163.30584920000004 -129.06644730000002 -106.76491266 -91.62051933 -70.72933705839999
369	-45.4190813 -51.272857900000005 -56.02608980000001 -53.25540560000001 -46.59847990000001 -128.7590461300001 -105.71372810000003 -87.14422706 -75.42879909999999 -68.70174685
370	-23.7614308 -18.784307159999997 -22.43015789 -21.729155400000003 -20.6695257 -50.2367684 -44.94222920000001 -34.057311059999996 -29.1060590162 -20.502419200600002
371	-57.3581784 -76.53560150000001 -79.88310840000001 -73.22618270000001 -66.56925700000001 -91.79471013000001 -78.56946949999998 -67.03002680000002 -54.30053561 -63.542622802300016
372	-67.19928850000001 -43.64854465999999 -71.70150109000002 -90.89508370000001 -106.51081120000002 -150.23586960000003 -121.03144179999998 -101.17955012999997 -82.4004640062 -61.2429115544
373	-108.9451785 -97.69318984000003 -153.97027479999997 -166.42314249999995 -159.76621679999997 -166.40786326000006 -137.83304199999998 -118.74050161000004 -117.13194575700004 -132.32617175690007
374	-56.44826040000001 -49.8017004 -83.06399570000002 -86.54003410000001 -79.88310840000001 -143.86725970000003 -115.75220200000004 -97.12833850000005 -82.15427619 -63.47972080980001
375	-73.44189669999999 -70.88870547 -95.73942779000002 -106.51081120000002 -99.85388550000002 -167.84825990000002 -134.19386210000002 -113.24400233000004 -94.39089910999999 -88.1059217523
376	-71.62276100000001 -49.206028530000005 -68.43468901000001 -82.95230281000002 -93.22880422200002 -148.95060253000005 -120.43635630000001 -99.25914979000001 -77.86437835000002 -74.1172318472
377	-32.0398349 -34.970703 -41.155918500000006 -39.941554200000006 -33.284628500000004 -78.4144323 -64.618524 -53.358412369999996 -42.573811709999994 -44.05194453980002
378	-23.8054566 -17.826482409999997 -27.212561200000003 -26.6277028 -19.9707771 -56.68344600000001 -47.88223770000001 -39.15571647 -34.03321078 -28.651021323000002
379	-72.6744121 -90.12347610000002 -99.85388550000002 -93.19695980000002 -86.54003410000001 -137.88127802000005 -115.66824300000003 -99.25467741 -83.55028203000002 -85.63295460265005
380	-58.5658282 -43.0105691 -71.21223294000002 -86.54003410000001 -79.88310840000001 -154.80080130000005 -122.82607810000003 -103.22484027 -84.48543447 -61.88525521920761
381	-45.1287375 -58.407192470000005 -66.56925700000001 -59.91233130000001 -53.25540560000001 -115.39651970000006 -93.99087839999997 -76.47985293 -61.713226809999995 -55.7797692587795
382	-32.3228231 -35.2186684 -36.409505900000006 -39.941554200000006 -33.284628500000004 -61.32443359000001 -53.0216745 -43.65970061 -39.02648086000001 -34.716499682000006
383	-73.1901287 -64.53134335000001 -93.35298287000002 -106.55772216000003 -106.51081120000002 -139.87285400000005 -112.8844093 -95.11578264000002 -75.58842882000005 -68.17826539375
384	-63.02114869999999 -65.26943116000001 -85.12896620000002 -93.19695980000002 -86.54003410000001 -139.34958700000007 -112.08829580000003 -94.97374673000002 -77.414251815 -66.47141488805
385	-42.319464399999994 -51.36213030000001 -66.56925700000001 -59.91233130000001 -53.25540560000001 -83.06076049000002 -70.94661980000001 -59.03540712 -49.658692395 -49.07186296331001
386	-54.848330000000004 -72.95686920000001 -79.88310840000001 -73.22618270000001 -66.56925700000001 -137.41245781 -116.70210700000003 -97.69289009 -82.06035016999999 -65.45482569990001
387	-51.991977799999994 -57.62127960000001 -73.22618270000001 -66.56925700000001 -59.91233130000001 -96.4600978 -82.40878180000001 -70.11770079 -61.556184820000006 -63.787418248950004
388	-56.479250900000004 -56.69791072000001 -67.89305781300001 -73.81980060000001 -73.22618270000001 -113.51814540000005 -91.66736170000003 -77.28473945000002 -72.04357472000002 -74.09895809638002
389	-106.73347720000001 -88.80017310000002 -133.58143463000002 -142.43200026 -146.56101874 -224.48374330000001 -177.71308509999997 -151.23425398 -129.16822170999998 -113.63385612955999
390	-92.24599889999999 -102.08623318000002 -119.21952420000002 -133.9678014 -133.13851400000001 -142.14189509000008 -118.3542575 -101.04001497000002 -99.14381648 -93.41364442320004
391	-190.12794480000002 -217.0931444599999 -271.77891019999976 -279.5908793999998 -272.9339536999998 -381.75362217999975 -314.1129381000002 -263.15395015999997 -228.41754989 -209.07306209026768
392	-92.26281780000002 -83.03878628000001 -112.53784364000003 -140.07156160000002 -139.7954397 -219.8594639 -173.3757529999999 -148.09723394999995 -124.259614325 -110.25004705147502
393	-199.22473209999998 -221.93364345999984 -272.90241416999976 -274.2146663399998 -279.5908793999998 -394.76838553000005 -316.2394958000001 -264.6820117899998 -234.79850471 -211.8982081060498
394	-58.6851075 -63.911352500000014 -80.96513670000002 -79.88310840000001 -73.22618270000001 -124.66647166000001 -105.78013440000002 -92.36735852 -85.83508581000002 -77.60672683295
395	-95.80365899999998 -101.10146967000003 -131.13969304000003 -133.6622584 -133.13851400000001 -190.59805910000006 -152.46628949999993 -135.7183733 -123.25279213 -126.9333194217
396	-58.75041900000001 -76.45928316000001 -83.07266240000001 -79.88310840000001 -73.22618270000001 -111.27874249000001 -93.12028460000003 -76.93403725999998 -73.41220954000002 -75.23788552080002
397	-75.2971695 -70.35777308000002 -93.95059183000002 -100.37745919000002 -100.14476910000002 -205.38377635999996 -173.4580691 -188.78867714999987 -206.67206367999984 -218.1207406870574
398	-29.8677261 -41.92619196000001 -46.59847990000001 -39.941554200000006 -33.284628500000004 -43.939391920000006 -42.76701960000001 -33.58519553 -31.383475745000005 -30.797377139520002
399	-59.084911299999995 -55.57337097000001 -81.11830610000001 -79.88310840000001 -73.22618270000001 -102.94800893000001 -85.7079957 -69.20644433000002 -59.20531458999999 -51.5786451903
400	-50.4249106 -50.43683908000001 -60.131138590000006 -68.71820000000001 -73.22618270000001 -83.09820959000001 -71.9628074 -56.05051778000002 -44.96787448620001 -36.1384681126
401	-30.3530709 -29.286997059999994 -32.1468859 -46.59847990000001 -39.941554200000006 -74.0220487 -61.915005900000004 -51.2313984 -40.62531871000001 -26.292683974247602
402	-69.7304038 -76.74939718000002 -84.24045074000001 -93.55070076000003 -93.19695980000002 -150.25641670000002 -122.3738873 -99.66143745999999 -80.63790256 -74.02780414571502
403	-94.4295588 -119.53078986000003 -146.4523654 -139.7954397 -133.13851400000001 -183.17870039000002 -151.09514499999997 -119.88488996999996 -104.86892627619999 -125.92641723600003
404	-262.91530750000004 -275.62095367999973 -372.5951948999996 -406.07246769999955 -399.41554199999956 -355.95301728000004 -302.0667783000001 -274.04755180999996 -301.33091498999977 -336.2365460982597
405	-107.9654183 -118.27568270000002 -160.91163674999999 -166.42314249999995 -159.76621679999997 -194.38046200000002 -157.20342939999995 -135.54809004000003 -133.3615508 -144.76630092690007
406	-43.62654169999999 -43.33688488000001 -62.94709739000002 -62.48228930000001 -59.91233130000001 -98.51797710000001 -81.4696435 -64.99019702000002 -55.5721363462 -41.38021744830001
407	-76.1315079 -77.23290253000002 -107.50509166000002 -113.16773690000002 -106.51081120000002 -194.15993260000016 -155.1885977 -129.03711737999996 -105.91356100999998 -89.99691979542949
408	-24.7753491 -23.720387759999998 -28.327276260000005 -27.321615100000002 -26.6277028 -48.204449200000006 -41.71950240000001 -33.16745446 -29.86766299 -25.091026
409	-124.4589199 -121.44803984000002 -168.86439666999996 -173.12598680199994 -173.08006819999994 -252.08968153000004 -201.94639220000002 -179.89898017000004 -173.5439465699999 -170.02992827648993
